dev59_HR,dev60_SpO2,dev60_PI,dev59_PI,dev59_SpO2
100.0,99.0,0.4,5.0,91.0
99.0,99.0,0.4,5.0,91.0
99.0,99.0,0.4,5.0,91.0
99.0,99.0,0.4,5.0,91.0
99.0,99.0,0.4,5.0,91.0
99.0,99.0,0.4,5.0,91.0
99.0,99.0,0.4,5.0,91.0
99.0,99.0,0.4,5.0,91.0
100.0,99.0,0.4,6.0,91.0
101.0,99.0,0.4,5.0,89.0
101.0,99.0,0.4,5.0,89.0
101.0,99.0,0.4,5.0,89.0
101.0,99.0,0.4,5.0,89.0
101.0,99.0,0.4,5.0,89.0
101.0,99.0,0.4,5.0,89.0
101.0,99.0,0.4,5.0,89.0
101.0,99.0,0.4,5.0,89.0
100.0,99.0,0.4,6.0,89.0
100.0,99.0,0.4,6.0,89.0
100.0,99.0,0.4,6.0,89.0
100.0,99.0,0.4,6.0,89.0
102.0,99.0,0.4,5.0,89.0
102.0,99.0,0.4,5.0,89.0
102.0,99.0,0.4,5.0,89.0
102.0,99.0,0.4,5.0,89.0
103.0,99.0,0.4,5.0,88.0
103.0,99.0,0.4,5.0,88.0
103.0,99.0,0.4,5.0,88.0
103.0,99.0,0.4,5.0,88.0
104.0,99.0,0.4,4.0,89.0
104.0,99.0,0.4,4.0,89.0
104.0,99.0,0.4,4.0,89.0
104.0,99.0,0.4,4.0,89.0
102.0,99.0,0.4,5.0,89.0
102.0,99.0,0.4,5.0,89.0
102.0,99.0,0.4,5.0,89.0
102.0,99.0,0.4,5.0,89.0
101.0,99.0,0.4,5.0,89.0
101.0,99.0,0.4,5.0,89.0
101.0,99.0,0.4,5.0,89.0
101.0,99.0,0.4,5.0,89.0
100.0,98.0,0.4,6.0,89.0
100.0,98.0,0.4,6.0,89.0
100.0,98.0,0.4,6.0,89.0
100.0,98.0,0.4,6.0,89.0
101.0,98.0,0.4,6.0,88.0
101.0,98.0,0.4,6.0,88.0
101.0,98.0,0.4,6.0,88.0
101.0,98.0,0.4,6.0,88.0
101.0,98.0,0.4,8.0,89.0
101.0,98.0,0.4,8.0,89.0
101.0,98.0,0.4,8.0,89.0
101.0,98.0,0.4,8.0,89.0
101.0,98.0,0.4,8.0,89.0
101.0,98.0,0.4,8.0,89.0
101.0,98.0,0.4,8.0,89.0
101.0,98.0,0.4,8.0,89.0
102.0,98.0,0.4,12.0,88.0
102.0,98.0,0.4,12.0,88.0
102.0,98.0,0.4,12.0,88.0
102.0,98.0,0.4,12.0,88.0
101.0,98.0,0.4,7.0,88.0
101.0,98.0,0.4,7.0,88.0
101.0,98.0,0.4,7.0,88.0
101.0,98.0,0.4,7.0,88.0
102.0,98.0,0.4,12.0,87.0
102.0,98.0,0.4,12.0,87.0
102.0,98.0,0.4,12.0,87.0
102.0,98.0,0.4,12.0,87.0
102.0,98.0,0.4,5.0,87.0
102.0,98.0,0.4,5.0,87.0
102.0,98.0,0.4,5.0,87.0
102.0,98.0,0.4,5.0,87.0
102.0,98.0,0.4,6.0,87.0
102.0,98.0,0.4,6.0,87.0
102.0,98.0,0.4,6.0,87.0
102.0,98.0,0.4,6.0,87.0
102.0,98.0,0.4,6.0,88.0
102.0,98.0,0.4,6.0,88.0
102.0,98.0,0.4,6.0,88.0
102.0,98.0,0.4,6.0,88.0
102.0,98.0,0.4,4.0,89.0
102.0,98.0,0.4,4.0,89.0
102.0,98.0,0.4,4.0,89.0
102.0,98.0,0.4,4.0,89.0
102.0,98.0,0.4,5.0,89.0
102.0,98.0,0.4,5.0,89.0
102.0,98.0,0.4,5.0,89.0
102.0,98.0,0.4,5.0,89.0
101.0,98.0,0.4,6.0,89.0
101.0,98.0,0.4,6.0,89.0
101.0,98.0,0.4,6.0,89.0
101.0,98.0,0.4,6.0,89.0
101.0,98.0,0.4,7.0,88.0
101.0,98.0,0.4,7.0,88.0
101.0,98.0,0.4,7.0,88.0
101.0,98.0,0.4,7.0,88.0
99.0,98.0,0.4,5.0,88.0
99.0,98.0,0.4,5.0,88.0
99.0,98.0,0.4,5.0,88.0
99.0,98.0,0.4,5.0,88.0
100.0,98.0,0.4,6.0,87.0
100.0,98.0,0.4,6.0,87.0
100.0,98.0,0.4,6.0,87.0
100.0,98.0,0.4,6.0,87.0
100.0,97.0,0.4,6.0,87.0
100.0,97.0,0.4,6.0,87.0
100.0,97.0,0.4,6.0,87.0
100.0,97.0,0.4,6.0,88.0
100.0,97.0,0.4,5.0,87.0
100.0,97.0,0.4,5.0,87.0
100.0,97.0,0.4,5.0,87.0
100.0,97.0,0.4,5.0,87.0
99.0,97.0,0.4,6.0,87.0
99.0,97.0,0.4,6.0,87.0
99.0,97.0,0.4,6.0,87.0
99.0,97.0,0.4,6.0,87.0
99.0,97.0,0.4,6.0,86.0
99.0,97.0,0.4,6.0,86.0
99.0,97.0,0.4,6.0,86.0
99.0,97.0,0.4,6.0,86.0
100.0,97.0,0.4,5.0,87.0
100.0,97.0,0.4,5.0,87.0
100.0,96.0,0.4,5.0,87.0
100.0,96.0,0.4,5.0,87.0
99.0,96.0,0.4,5.0,87.0
99.0,96.0,0.4,5.0,87.0
99.0,96.0,0.4,5.0,87.0
99.0,96.0,0.4,5.0,87.0
99.0,96.0,0.4,5.0,86.0
99.0,96.0,0.4,5.0,86.0
99.0,96.0,0.4,5.0,86.0
99.0,96.0,0.4,5.0,86.0
99.0,96.0,0.4,5.0,87.0
99.0,96.0,0.4,5.0,87.0
99.0,96.0,0.4,5.0,87.0
99.0,96.0,0.4,5.0,87.0
99.0,96.0,0.4,5.0,87.0
99.0,96.0,0.4,5.0,87.0
99.0,96.0,0.4,5.0,87.0
99.0,96.0,0.4,5.0,87.0
98.0,96.0,0.4,5.0,87.0
98.0,96.0,0.4,5.0,87.0
98.0,96.0,0.4,5.0,87.0
98.0,96.0,0.4,5.0,87.0
98.0,96.0,0.4,5.0,87.0
98.0,96.0,0.4,5.0,87.0
98.0,96.0,0.4,5.0,87.0
98.0,96.0,0.4,5.0,87.0
101.0,96.0,0.4,5.0,87.0
101.0,96.0,0.4,5.0,87.0
101.0,96.0,0.4,5.0,87.0
101.0,96.0,0.4,5.0,87.0
101.0,96.0,0.4,5.0,87.0
101.0,96.0,0.4,5.0,87.0
101.0,95.0,0.4,5.0,87.0
101.0,95.0,0.4,5.0,87.0
101.0,95.0,0.4,6.0,87.0
101.0,95.0,0.4,6.0,87.0
101.0,95.0,0.4,6.0,87.0
101.0,95.0,0.4,6.0,87.0
99.0,95.0,0.4,5.0,87.0
99.0,95.0,0.4,5.0,87.0
99.0,95.0,0.4,5.0,87.0
99.0,95.0,0.4,5.0,87.0
100.0,95.0,0.4,7.0,87.0
100.0,95.0,0.4,7.0,87.0
100.0,95.0,0.4,7.0,87.0
100.0,95.0,0.4,7.0,87.0
99.0,95.0,0.4,4.0,87.0
99.0,95.0,0.4,4.0,87.0
99.0,95.0,0.4,4.0,87.0
99.0,95.0,0.4,4.0,87.0
99.0,95.0,0.4,4.0,87.0
99.0,95.0,0.4,4.0,87.0
99.0,95.0,0.4,4.0,87.0
99.0,95.0,0.4,4.0,87.0
100.0,95.0,0.4,4.0,88.0
100.0,95.0,0.4,4.0,88.0
100.0,95.0,0.4,4.0,88.0
100.0,95.0,0.4,4.0,88.0
101.0,95.0,0.4,5.0,87.0
101.0,95.0,0.4,5.0,87.0
101.0,95.0,0.4,5.0,87.0
101.0,95.0,0.4,5.0,87.0
100.0,94.0,0.4,5.0,86.0
100.0,94.0,0.4,5.0,86.0
100.0,94.0,0.4,5.0,86.0
100.0,94.0,0.4,5.0,86.0
100.0,94.0,0.4,5.0,86.0
100.0,94.0,0.4,5.0,86.0
100.0,94.0,0.4,5.0,86.0
100.0,94.0,0.4,5.0,86.0
102.0,94.0,0.4,4.0,86.0
102.0,94.0,0.4,4.0,86.0
102.0,94.0,0.4,4.0,86.0
102.0,94.0,0.4,4.0,86.0
103.0,94.0,0.4,4.0,86.0
103.0,94.0,0.4,4.0,86.0
103.0,94.0,0.4,4.0,86.0
103.0,94.0,0.4,4.0,86.0
103.0,94.0,0.4,5.0,85.0
103.0,94.0,0.4,5.0,85.0
103.0,94.0,0.4,5.0,85.0
103.0,94.0,0.4,5.0,85.0
103.0,94.0,0.4,5.0,85.0
103.0,94.0,0.4,5.0,85.0
103.0,94.0,0.4,5.0,85.0
103.0,94.0,0.4,5.0,85.0
104.0,94.0,0.4,6.0,85.0
104.0,94.0,0.4,6.0,85.0
104.0,94.0,0.4,6.0,85.0
104.0,94.0,0.4,6.0,85.0
104.0,94.0,0.4,6.0,85.0
104.0,94.0,0.4,6.0,85.0
104.0,94.0,0.4,6.0,85.0
104.0,94.0,0.4,6.0,85.0
104.0,94.0,0.4,4.0,85.0
104.0,94.0,0.4,4.0,85.0
104.0,94.0,0.4,4.0,85.0
104.0,94.0,0.4,4.0,85.0
105.0,94.0,0.4,4.0,86.0
105.0,94.0,0.4,4.0,86.0
105.0,94.0,0.4,4.0,86.0
105.0,94.0,0.4,4.0,86.0
105.0,94.0,0.4,5.0,86.0
105.0,94.0,0.4,5.0,86.0
105.0,94.0,0.4,5.0,86.0
105.0,94.0,0.4,5.0,86.0
105.0,94.0,0.4,4.0,86.0
105.0,94.0,0.4,4.0,86.0
105.0,94.0,0.4,4.0,86.0
105.0,94.0,0.4,4.0,86.0
104.0,94.0,0.4,7.0,87.0
104.0,94.0,0.4,7.0,87.0
104.0,94.0,0.4,7.0,87.0
104.0,94.0,0.4,7.0,87.0
103.0,94.0,0.4,7.0,86.0
103.0,94.0,0.4,7.0,86.0
103.0,94.0,0.4,7.0,86.0
103.0,94.0,0.4,7.0,86.0
103.0,94.0,0.4,5.0,87.0
103.0,94.0,0.4,5.0,87.0
103.0,94.0,0.4,5.0,87.0
103.0,94.0,0.4,5.0,87.0
103.0,94.0,0.4,4.0,87.0
103.0,94.0,0.4,4.0,87.0
103.0,94.0,0.4,4.0,87.0
103.0,94.0,0.4,4.0,87.0
103.0,94.0,0.4,5.0,87.0
103.0,94.0,0.4,5.0,87.0
103.0,94.0,0.4,5.0,87.0
103.0,94.0,0.4,5.0,87.0
107.0,94.0,0.4,5.0,87.0
107.0,94.0,0.4,5.0,87.0
107.0,94.0,0.4,5.0,87.0
107.0,94.0,0.4,5.0,87.0
106.0,94.0,0.4,4.0,87.0
106.0,94.0,0.4,4.0,87.0
106.0,94.0,0.4,4.0,87.0
106.0,94.0,0.4,4.0,87.0
106.0,94.0,0.4,5.0,86.0
106.0,94.0,0.4,5.0,86.0
106.0,94.0,0.4,5.0,86.0
106.0,94.0,0.4,5.0,86.0
106.0,94.0,0.4,5.0,85.0
106.0,94.0,0.4,5.0,85.0
106.0,94.0,0.4,5.0,85.0
106.0,94.0,0.4,5.0,85.0
106.0,94.0,0.4,10.0,85.0
106.0,94.0,0.4,10.0,85.0
106.0,94.0,0.4,10.0,85.0
106.0,94.0,0.4,10.0,85.0
105.0,94.0,0.4,5.0,85.0
105.0,94.0,0.4,5.0,85.0
105.0,94.0,0.4,5.0,85.0
105.0,94.0,0.4,5.0,85.0
105.0,94.0,0.4,5.0,85.0
105.0,94.0,0.4,5.0,85.0
105.0,94.0,0.4,5.0,85.0
105.0,94.0,0.4,5.0,85.0
105.0,94.0,0.4,4.0,85.0
105.0,94.0,0.4,4.0,85.0
105.0,94.0,0.4,4.0,85.0
105.0,94.0,0.4,4.0,85.0
105.0,94.0,0.4,4.0,86.0
105.0,94.0,0.4,4.0,86.0
105.0,94.0,0.4,4.0,86.0
105.0,94.0,0.4,4.0,86.0
104.0,94.0,0.4,4.0,87.0
104.0,94.0,0.4,4.0,87.0
104.0,94.0,0.4,4.0,87.0
104.0,94.0,0.4,4.0,87.0
104.0,94.0,0.4,4.0,87.0
104.0,94.0,0.4,4.0,87.0
104.0,94.0,0.4,4.0,87.0
104.0,94.0,0.4,4.0,87.0
103.0,94.0,0.4,5.0,87.0
103.0,94.0,0.4,5.0,87.0
103.0,94.0,0.4,5.0,87.0
103.0,94.0,0.4,5.0,87.0
103.0,94.0,0.4,5.0,87.0
103.0,94.0,0.4,5.0,87.0
103.0,94.0,0.4,5.0,87.0
103.0,94.0,0.4,5.0,87.0
103.0,94.0,0.4,5.0,87.0
103.0,94.0,0.4,5.0,87.0
103.0,94.0,0.4,5.0,87.0
102.0,94.0,0.4,5.0,87.0
103.0,94.0,0.4,4.0,87.0
103.0,94.0,0.4,4.0,87.0
103.0,94.0,0.4,4.0,87.0
103.0,94.0,0.4,4.0,87.0
104.0,94.0,0.4,4.0,87.0
104.0,94.0,0.4,4.0,87.0
104.0,94.0,0.4,4.0,87.0
104.0,94.0,0.4,4.0,87.0
104.0,94.0,0.4,6.0,86.0
104.0,94.0,0.4,6.0,86.0
104.0,94.0,0.4,6.0,86.0
104.0,94.0,0.4,6.0,86.0
104.0,94.0,0.4,5.0,85.0
104.0,94.0,0.4,5.0,85.0
104.0,94.0,0.4,5.0,85.0
104.0,94.0,0.4,5.0,85.0
105.0,94.0,0.4,4.0,85.0
105.0,94.0,0.4,4.0,85.0
105.0,94.0,0.4,4.0,85.0
105.0,94.0,0.4,4.0,85.0
105.0,94.0,0.4,4.0,86.0
105.0,94.0,0.4,4.0,86.0
105.0,94.0,0.4,4.0,86.0
105.0,94.0,0.4,4.0,86.0
105.0,94.0,0.4,5.0,85.0
105.0,94.0,0.4,5.0,85.0
105.0,94.0,0.4,5.0,85.0
105.0,94.0,0.4,5.0,85.0
106.0,94.0,0.4,5.0,84.0
106.0,94.0,0.4,5.0,84.0
106.0,94.0,0.4,5.0,84.0
106.0,94.0,0.4,5.0,84.0
107.0,94.0,0.4,8.0,83.0
107.0,94.0,0.4,8.0,83.0
107.0,94.0,0.4,8.0,83.0
107.0,94.0,0.4,8.0,83.0
107.0,94.0,0.4,6.0,83.0
107.0,94.0,0.4,6.0,83.0
107.0,94.0,0.4,6.0,83.0
107.0,94.0,0.4,6.0,83.0
107.0,94.0,0.4,4.0,83.0
107.0,94.0,0.4,4.0,83.0
107.0,94.0,0.4,4.0,83.0
107.0,94.0,0.4,4.0,83.0
106.0,94.0,0.4,4.0,85.0
106.0,94.0,0.4,4.0,85.0
106.0,94.0,0.4,4.0,85.0
106.0,94.0,0.4,4.0,85.0
105.0,94.0,0.4,4.0,86.0
105.0,94.0,0.4,4.0,86.0
105.0,94.0,0.4,4.0,86.0
105.0,94.0,0.4,4.0,86.0
105.0,94.0,0.4,4.0,87.0
105.0,94.0,0.4,4.0,87.0
105.0,94.0,0.4,4.0,87.0
105.0,94.0,0.4,4.0,87.0
104.0,94.0,0.4,4.0,87.0
104.0,94.0,0.4,4.0,87.0
104.0,94.0,0.4,4.0,87.0
104.0,94.0,0.4,4.0,87.0
104.0,94.0,0.4,5.0,86.0
104.0,94.0,0.4,5.0,86.0
104.0,94.0,0.4,5.0,86.0
104.0,94.0,0.4,5.0,86.0
104.0,94.0,0.4,4.0,86.0
104.0,94.0,0.4,4.0,86.0
104.0,94.0,0.4,4.0,86.0
104.0,94.0,0.4,4.0,86.0
103.0,94.0,0.4,5.0,86.0
103.0,94.0,0.4,5.0,86.0
103.0,94.0,0.4,5.0,86.0
103.0,94.0,0.4,5.0,86.0
104.0,94.0,0.4,6.0,85.0
104.0,94.0,0.4,6.0,85.0
104.0,94.0,0.4,6.0,85.0
104.0,94.0,0.4,6.0,85.0
104.0,94.0,0.4,4.0,85.0
104.0,94.0,0.4,4.0,85.0
104.0,94.0,0.4,4.0,85.0
104.0,94.0,0.4,4.0,85.0
105.0,94.0,0.4,4.0,86.0
105.0,94.0,0.4,4.0,86.0
105.0,94.0,0.4,4.0,86.0
105.0,94.0,0.4,4.0,86.0
105.0,94.0,0.4,4.0,86.0
105.0,94.0,0.4,4.0,86.0
105.0,94.0,0.4,4.0,86.0
105.0,94.0,0.4,4.0,86.0
105.0,94.0,0.4,4.0,86.0
105.0,94.0,0.4,4.0,86.0
105.0,94.0,0.4,4.0,86.0
105.0,94.0,0.4,4.0,86.0
107.0,94.0,0.4,4.0,85.0
107.0,94.0,0.4,4.0,85.0
107.0,94.0,0.4,4.0,85.0
107.0,94.0,0.4,4.0,85.0
107.0,94.0,0.4,4.0,85.0
107.0,94.0,0.4,4.0,85.0
107.0,94.0,0.4,4.0,85.0
107.0,94.0,0.4,4.0,84.0
108.0,94.0,0.4,3.0,83.0
108.0,94.0,0.4,3.0,83.0
108.0,94.0,0.3,3.0,83.0
108.0,94.0,0.3,3.0,83.0
108.0,94.0,0.3,3.0,83.0
108.0,94.0,0.3,3.0,83.0
108.0,94.0,0.3,3.0,83.0
108.0,94.0,0.3,3.0,83.0
106.0,94.0,0.3,4.0,82.0
106.0,94.0,0.3,4.0,82.0
106.0,94.0,0.3,4.0,82.0
106.0,94.0,0.3,4.0,82.0
105.0,94.0,0.3,4.0,82.0
105.0,94.0,0.3,4.0,82.0
105.0,94.0,0.3,4.0,82.0
105.0,94.0,0.3,4.0,82.0
106.0,94.0,0.3,5.0,81.0
106.0,94.0,0.3,5.0,81.0
106.0,94.0,0.3,5.0,81.0
106.0,94.0,0.3,5.0,81.0
104.0,94.0,0.3,4.0,80.0
104.0,94.0,0.3,4.0,80.0
104.0,94.0,0.3,4.0,80.0
104.0,94.0,0.3,4.0,80.0
107.0,94.0,0.3,7.0,80.0
107.0,94.0,0.3,7.0,80.0
107.0,94.0,0.3,7.0,80.0
107.0,94.0,0.3,7.0,80.0
109.0,94.0,0.3,4.0,80.0
109.0,94.0,0.3,4.0,80.0
109.0,94.0,0.3,4.0,80.0
109.0,94.0,0.3,4.0,80.0
110.0,94.0,0.3,4.0,79.0
110.0,94.0,0.3,4.0,79.0
110.0,94.0,0.3,4.0,79.0
110.0,94.0,0.3,4.0,79.0
111.0,94.0,0.3,4.0,78.0
111.0,94.0,0.3,4.0,78.0
111.0,94.0,0.3,4.0,78.0
111.0,94.0,0.3,4.0,78.0
112.0,94.0,0.3,5.0,78.0
112.0,94.0,0.3,5.0,78.0
112.0,94.0,0.3,5.0,78.0
112.0,94.0,0.3,5.0,78.0
112.0,93.0,0.3,5.0,78.0
112.0,93.0,0.3,5.0,78.0
112.0,93.0,0.3,5.0,78.0
112.0,93.0,0.3,5.0,78.0
114.0,93.0,0.3,5.0,79.0
114.0,93.0,0.3,5.0,79.0
114.0,93.0,0.3,5.0,79.0
114.0,93.0,0.3,5.0,79.0
114.0,93.0,0.3,6.0,78.0
114.0,93.0,0.3,6.0,78.0
114.0,93.0,0.3,6.0,78.0
114.0,93.0,0.3,6.0,78.0
114.0,93.0,0.3,6.0,78.0
114.0,93.0,0.3,6.0,78.0
114.0,94.0,0.3,6.0,78.0
114.0,94.0,0.3,6.0,78.0
113.0,94.0,0.3,4.0,77.0
113.0,94.0,0.3,4.0,77.0
113.0,94.0,0.3,4.0,77.0
113.0,94.0,0.3,4.0,77.0
112.0,94.0,0.3,5.0,76.0
112.0,94.0,0.3,5.0,76.0
112.0,94.0,0.3,5.0,76.0
112.0,94.0,0.3,5.0,76.0
113.0,94.0,0.3,5.0,76.0
113.0,94.0,0.3,5.0,76.0
113.0,94.0,0.3,5.0,76.0
113.0,94.0,0.3,5.0,76.0
113.0,94.0,0.3,5.0,76.0
113.0,94.0,0.3,5.0,76.0
113.0,94.0,0.3,5.0,76.0
113.0,94.0,0.3,5.0,76.0
115.0,94.0,0.3,5.0,76.0
115.0,94.0,0.3,5.0,76.0
115.0,94.0,0.3,5.0,76.0
115.0,94.0,0.3,5.0,76.0
115.0,94.0,0.3,4.0,75.0
115.0,94.0,0.3,4.0,75.0
115.0,94.0,0.3,4.0,75.0
115.0,94.0,0.3,4.0,75.0
116.0,94.0,0.3,5.0,74.0
116.0,94.0,0.3,5.0,74.0
116.0,94.0,0.3,5.0,74.0
116.0,94.0,0.3,5.0,74.0
116.0,94.0,0.3,5.0,75.0
116.0,94.0,0.3,5.0,75.0
116.0,94.0,0.3,5.0,75.0
116.0,94.0,0.3,5.0,75.0
116.0,94.0,0.3,4.0,76.0
116.0,94.0,0.3,4.0,76.0
116.0,94.0,0.3,4.0,76.0
116.0,94.0,0.3,4.0,76.0
116.0,94.0,0.3,4.0,76.0
116.0,94.0,0.3,4.0,76.0
116.0,94.0,0.3,4.0,76.0
116.0,94.0,0.3,5.0,76.0
115.0,94.0,0.3,4.0,76.0
115.0,94.0,0.3,4.0,76.0
115.0,94.0,0.3,4.0,76.0
115.0,94.0,0.3,4.0,76.0
115.0,94.0,0.3,3.0,76.0
115.0,94.0,0.3,3.0,76.0
115.0,94.0,0.3,3.0,76.0
115.0,94.0,0.3,3.0,76.0
115.0,94.0,0.3,5.0,76.0
115.0,94.0,0.3,5.0,76.0
115.0,94.0,0.3,5.0,76.0
115.0,94.0,0.3,5.0,76.0
115.0,94.0,0.3,4.0,76.0
115.0,94.0,0.3,4.0,76.0
115.0,94.0,0.3,4.0,76.0
115.0,94.0,0.3,4.0,76.0
116.0,94.0,0.3,5.0,75.0
116.0,94.0,0.3,5.0,75.0
116.0,94.0,0.3,5.0,75.0
116.0,94.0,0.3,5.0,75.0
117.0,94.0,0.3,5.0,75.0
117.0,94.0,0.3,5.0,75.0
117.0,94.0,0.3,5.0,75.0
117.0,94.0,0.3,5.0,75.0
118.0,94.0,0.3,5.0,75.0
118.0,94.0,0.3,5.0,75.0
118.0,94.0,0.3,5.0,75.0
118.0,94.0,0.3,5.0,75.0
119.0,94.0,0.3,6.0,75.0
119.0,94.0,0.3,6.0,75.0
119.0,94.0,0.3,6.0,75.0
119.0,94.0,0.3,6.0,75.0
121.0,94.0,0.3,7.0,75.0
121.0,94.0,0.3,7.0,75.0
121.0,94.0,0.3,7.0,75.0
121.0,94.0,0.3,7.0,75.0
123.0,94.0,0.3,10.0,75.0
123.0,94.0,0.3,10.0,75.0
123.0,94.0,0.3,10.0,75.0
123.0,94.0,0.3,10.0,75.0
125.0,94.0,0.3,8.0,74.0
125.0,94.0,0.3,8.0,74.0
125.0,94.0,0.3,8.0,74.0
125.0,94.0,0.3,8.0,74.0
128.0,94.0,0.3,7.0,75.0
128.0,94.0,0.3,7.0,75.0
128.0,93.0,0.3,7.0,75.0
128.0,93.0,0.3,7.0,75.0
129.0,93.0,0.3,8.0,75.0
129.0,93.0,0.3,8.0,75.0
129.0,92.0,0.3,8.0,75.0
129.0,92.0,0.3,8.0,75.0
132.0,90.0,0.3,11.0,75.0
132.0,90.0,0.3,11.0,75.0
132.0,89.0,0.3,11.0,75.0
132.0,89.0,0.3,11.0,75.0
133.0,89.0,0.3,10.0,75.0
133.0,89.0,0.3,10.0,75.0
133.0,88.0,0.3,10.0,75.0
133.0,88.0,0.3,10.0,75.0
134.0,87.0,0.3,7.0,75.0
134.0,87.0,0.3,7.0,75.0
134.0,86.0,0.3,7.0,75.0
134.0,86.0,0.3,7.0,75.0
134.0,85.0,0.3,8.0,75.0
134.0,85.0,0.3,8.0,75.0
134.0,84.0,0.3,8.0,75.0
134.0,84.0,0.3,8.0,75.0
137.0,84.0,0.3,11.0,75.0
137.0,84.0,0.3,11.0,75.0
137.0,82.0,0.3,11.0,75.0
137.0,82.0,0.3,11.0,75.0
137.0,82.0,0.3,11.0,75.0
137.0,82.0,0.3,11.0,75.0
137.0,82.0,0.3,11.0,75.0
137.0,82.0,0.3,11.0,75.0
137.0,82.0,0.3,9.0,75.0
137.0,82.0,0.3,9.0,75.0
137.0,82.0,0.3,9.0,75.0
137.0,82.0,0.3,9.0,75.0
139.0,82.0,0.3,9.0,75.0
139.0,82.0,0.3,9.0,75.0
139.0,82.0,0.3,9.0,75.0
139.0,82.0,0.3,9.0,75.0
139.0,82.0,0.3,10.0,75.0
139.0,82.0,0.3,10.0,75.0
139.0,82.0,0.3,10.0,75.0
139.0,82.0,0.3,10.0,75.0
140.0,81.0,0.3,10.0,75.0
140.0,81.0,0.3,10.0,75.0
140.0,81.0,0.3,10.0,75.0
140.0,81.0,0.3,10.0,75.0
142.0,81.0,0.3,18.0,75.0
142.0,81.0,0.3,18.0,75.0
142.0,81.0,0.3,18.0,75.0
142.0,81.0,0.3,18.0,75.0
142.0,81.0,0.3,18.0,75.0
142.0,81.0,0.3,18.0,75.0
142.0,81.0,0.3,18.0,75.0
144.0,81.0,0.3,11.0,74.0
144.0,81.0,0.3,23.0,73.0
144.0,81.0,0.3,23.0,73.0
144.0,81.0,0.3,23.0,73.0
144.0,81.0,0.3,23.0,73.0
146.0,81.0,0.3,23.0,72.0
146.0,81.0,0.3,23.0,72.0
146.0,81.0,0.3,23.0,72.0
146.0,81.0,0.3,23.0,72.0
149.0,81.0,0.3,13.0,72.0
149.0,81.0,0.3,13.0,72.0
149.0,81.0,0.3,13.0,72.0
149.0,81.0,0.3,13.0,72.0
149.0,81.0,0.3,13.0,75.0
149.0,81.0,0.3,13.0,75.0
149.0,81.0,0.3,13.0,75.0
149.0,81.0,0.3,13.0,75.0
147.0,81.0,0.3,12.0,78.0
147.0,81.0,0.3,12.0,78.0
147.0,81.0,0.3,12.0,78.0
147.0,81.0,0.3,12.0,78.0
145.0,81.0,0.3,20.0,80.0
145.0,81.0,0.3,20.0,80.0
145.0,81.0,0.3,20.0,80.0
145.0,81.0,0.3,20.0,80.0
140.0,81.0,0.3,15.0,81.0
140.0,81.0,0.3,15.0,81.0
140.0,82.0,0.3,15.0,81.0
140.0,82.0,0.3,15.0,81.0
138.0,83.0,0.3,13.0,81.0
138.0,83.0,0.3,13.0,81.0
138.0,83.0,0.3,13.0,81.0
138.0,83.0,0.3,13.0,81.0
131.0,83.0,0.3,12.0,82.0
131.0,83.0,0.3,12.0,82.0
131.0,83.0,0.3,12.0,82.0
131.0,83.0,0.3,12.0,82.0
130.0,83.0,0.3,26.0,82.0
130.0,83.0,0.3,26.0,82.0
130.0,83.0,0.3,26.0,82.0
130.0,83.0,0.3,26.0,82.0
129.0,83.0,0.3,21.0,83.0
129.0,83.0,0.3,21.0,83.0
129.0,82.0,0.3,21.0,83.0
129.0,82.0,0.3,21.0,83.0
130.0,82.0,0.3,59.0,83.0
130.0,82.0,0.3,59.0,83.0
130.0,82.0,0.3,59.0,83.0
130.0,82.0,0.3,59.0,83.0
121.0,82.0,0.3,14.0,83.0
121.0,82.0,0.3,14.0,83.0
121.0,82.0,0.3,14.0,83.0
121.0,82.0,0.3,14.0,83.0
118.0,82.0,0.3,23.0,85.0
118.0,82.0,0.3,23.0,85.0
118.0,84.0,0.3,23.0,85.0
118.0,84.0,0.3,23.0,85.0
115.0,84.0,0.3,19.0,89.0
115.0,84.0,0.3,19.0,89.0
115.0,84.0,0.3,19.0,89.0
115.0,84.0,0.3,19.0,89.0
108.0,84.0,0.3,22.0,90.0
108.0,84.0,0.3,22.0,90.0
108.0,85.0,0.3,22.0,90.0
108.0,85.0,0.3,22.0,90.0
103.0,88.0,0.3,22.0,92.0
103.0,88.0,0.3,22.0,92.0
103.0,100.0,0.3,22.0,92.0
103.0,100.0,0.3,22.0,92.0
102.0,100.0,0.3,28.0,93.0
102.0,100.0,0.3,28.0,93.0
102.0,100.0,0.4,28.0,93.0
102.0,100.0,0.4,28.0,93.0
101.0,100.0,0.4,28.0,92.0
101.0,100.0,0.4,28.0,92.0
101.0,100.0,0.4,28.0,92.0
101.0,100.0,0.4,28.0,92.0
99.0,100.0,0.4,17.0,93.0
99.0,100.0,0.4,17.0,93.0
99.0,100.0,0.4,17.0,93.0
99.0,100.0,0.4,17.0,93.0
99.0,100.0,0.4,22.0,94.0
99.0,100.0,0.4,22.0,94.0
99.0,100.0,0.4,22.0,94.0
99.0,100.0,0.4,22.0,94.0
95.0,100.0,0.4,9.0,94.0
95.0,100.0,0.4,9.0,94.0
95.0,100.0,0.5,9.0,94.0
95.0,100.0,0.5,9.0,94.0
95.0,100.0,0.5,17.0,92.0
